64,onliner,354851,2018-10-18T11:32:00+0300,1,220.0,https://r.onliner.by/ak/apartments/354851,https://content.onliner.by/apartment_rentals/639157/600x400/13111b68846da634185bfacfb5b0649b.jpeg,"Минск, улица Воронянского",53.877426,27.559689
65,onliner,354869,2018-10-18T12:05:21+0300,1,180.0,https://r.onliner.by/ak/apartments/354869,https://content.onliner.by/apartment_rentals/2581035/600x400/a9d60b027f5d85a350d42f0f682d1a19.jpeg,"Минск, улица Чкалова",53.87653,27.53491
66,onliner,354868,2018-10-18T12:03:53+0300,1,140.0,https://r.onliner.by/ak/apartments/354868,https://content.onliner.by/apartment_rentals/2410375/600x400/86bd4a4ff1a1d204c434fe4da890f8f6.jpeg,"Минск, улица Айвазовского, 17",53.866226,27.624619
67,onliner,354870,2018-10-18T12:23:06+0300,1,220.0,https://r.onliner.by/ak/apartments/354870,https://content.onliner.by/apartment_rentals/2581136/600x400/5104f2686adc27142061e52983c99e09.jpeg,"Минск, улица Калиновского, 31",53.949707,27.624241
68,onliner,354881,2018-10-18T12:54:19+0300,1,250.0,https://r.onliner.by/ak/apartments/354881,https://content.onliner.by/apartment_rentals/1972015/600x400/1d7923396c6f1658c6ab8ce8dd009601.jpeg,"Минск, улица Притыцкого, 78",53.907001,27.446732
69,onliner,354893,2018-10-18T13:53:25+0300,1,237.35,https://r.onliner.by/ak/apartments/354893,https://content.onliner.by/apartment_rentals/554/600x400/1f50d9eaf61bd6cf8a8dd8ca82b1c3ba.jpeg,"Минск, проспект Независимости, 52",53.915775,27.584682
70,onliner,354903,2018-10-18T15:40:06+0300,1,100.0,https://r.onliner.by/ak/apartments/354903,https://content.onliner.by/apartment_rentals/2581392/600x400/b94c152097e42d11a823ca6b61a40f3d.jpeg,"Минск, проспект Независимости, 46",53.912613,27.58053
71,onliner,354915,2018-10-18T16:04:37+0300,0,250.0,https://r.onliner.by/ak/apartments/354915,https://content.onliner.by/apartment_rentals/1674895/600x400/9f5f3586a3acec4e3aa0185ecb1a6cba.jpeg,"Минск, Кальварийская улица, 3",53.905228,27.538055
72,onliner,354983,2018-10-18T20:04:35+0300,1,201.0,https://r.onliner.by/ak/apartments/354983,https://content.onliner.by/apartment_rentals/2581767/600x400/8aa87be72ea1e5549b3538b0f968c916.jpeg,Минск,53.895588,27.549828
73,onliner,354990,2018-10-18T20:38:50+0300,1,220.0,https://r.onliner.by/ak/apartments/354990,https://content.onliner.by/apartment_rentals/2581786/600x400/e880c1f7a6ecf72d6d0741d74d7d69e9.jpeg,"Минск, Волгоградская улица, 5",53.930691,27.623472
74,onliner,354991,2018-10-18T20:55:14+0300,1,250.0,https://r.onliner.by/ak/apartments/354991,https://content.onliner.by/apartment_rentals/2295535/600x400/c0932ac566cddd1b16e0195457e4f401.jpeg,"Минск, 2-й переулок Тимошенко, 2",53.89521,27.462223
75,onliner,354995,2018-10-18T22:26:18+0300,1,210.0,https://r.onliner.by/ak/apartments/354995,https://content.onliner.by/apartment_rentals/2581767/600x400/3c05a1bce473d597bd9d57a07896f0b4.jpeg,Минск,53.903732,27.561607
76,onliner,354997,2018-10-18T22:58:11+0300,1,202.0,https://r.onliner.by/ak/apartments/354997,https://content.onliner.by/apartment_rentals/2581767/600x400/8aa87be72ea1e5549b3538b0f968c916.jpeg,"Минск, Революционная улица, 1А",53.902924,27.554054
77,onliner,355010,2018-10-19T01:14:49+0300,1,220.0,https://r.onliner.by/ak/apartments/355010,https://content.onliner.by/apartment_rentals/2581898/600x400/e64f963a1391892c6a1660d409174920.jpeg,"Минск, улица Калиновского, 31",53.949707,27.624241
78,onliner,355017,2018-10-19T01:35:42+0300,1,210.0,https://r.onliner.by/ak/apartments/355017,https://content.onliner.by/apartment_rentals/2581906/600x400/392c3dfc521fd2d9fe93fe1f3823d3f1.jpeg,"Минск, улица Асаналиева, 24",53.85461,27.547543
79,onliner,355019,2018-10-19T01:40:27+0300,1,250.0,https://r.onliner.by/ak/apartments/355019,https://content.onliner.by/apartment_rentals/2581907/600x400/e6e490fed1731b14bcabfd66a5554904.jpeg,"Минск, улица Казинца",53.84483,27.506762
80,onliner,355022,2018-10-19T01:44:56+0300,1,250.0,https://r.onliner.by/ak/apartments/355022,https://content.onliner.by/apartment_rentals/2581907/600x400/7a48fd2717e61fd14fb3b05cacee8edc.png,"Минск, улица Янки Лучины",53.840527,27.593435
81,onliner,355025,2018-10-19T07:15:09+0300,1,160.0,https://r.onliner.by/ak/apartments/355025,https://content.onliner.by/apartment_rentals/1049124/600x400/8e6bc6a466c0ee3934195f6961bd697c.jpeg,"Минск, Беларусь",53.902332,27.561878
82,onliner,49054,2015-08-02T15:03:23+0300,1,245.0,https://r.onliner.by/ak/apartments/49054,https://content.onliner.by/apartment_rentals/1104147/600x400/9c27206bb0f1ec97eab7fc3b1474b32a.jpeg,"Минск, Новинковская улица, 2",53.957745,27.537476
83,onliner,355029,2018-10-19T09:42:04+0300,0,250.0,https://r.onliner.by/ak/apartments/355029,https://content.onliner.by/apartment_rentals/1608827/600x400/79f02adc4b9c5be574aa562dcd70df15.jpeg,"Минск, Краснослободская улица, 3",53.841534,27.635746
84,onliner,355032,2018-10-19T10:32:50+0300,0,250.0,https://r.onliner.by/ak/apartments/355032,https://content.onliner.by/apartment_rentals/1608827/600x400/3c8f26a8ecc23b4323fc5062571e2c5f.jpeg,"Минск, Первомайская улица, 22",53.90118,27.576569
85,onliner,355031,2018-10-19T10:30:20+0300,1,230.0,https://r.onliner.by/ak/apartments/355031,https://content.onliner.by/apartment_rentals/2581132/600x400/a837a05cedee8b080ccbae709c1d6a19.jpeg,Минск,53.883133,27.682844
86,onliner,355034,2018-10-19T10:47:33+0300,1,250.0,https://r.onliner.by/ak/apartments/355034,https://content.onliner.by/apartment_rentals/2581767/600x400/4bd796326ffa1b23ee2914bb0e58387c.jpeg,"Минск, улица Асаналиева, 5",53.851227,27.550293
87,onliner,355038,2018-10-19T11:11:48+0300,1,250.0,https://r.onliner.by/ak/apartments/355038,https://content.onliner.by/apartment_rentals/1443594/600x400/8726cdf47ed896a1b4b37fcdc036af9e.jpeg,"Минск, проспект Независимости, 174",53.944214,27.691641
88,onliner,355042,2018-10-19T11:24:43+0300,1,65.0,https://r.onliner.by/ak/apartments/355042,https://content.onliner.by/apartment_rentals/2074711/600x400/9222e1931e8b1cdb8931a1eb0f8fa7f4.jpeg,"Минск, улица Якубова, 78",53.865532,27.585598
89,onliner,355047,2018-10-19T11:45:53+0300,1,65.0,https://r.onliner.by/ak/apartments/355047,https://content.onliner.by/apartment_rentals/2074711/600x400/9222e1931e8b1cdb8931a1eb0f8fa7f4.jpeg,"Минск, улица Якубова, 78",53.865532,27.585598
90,onliner,355048,2018-10-19T11:46:15+0300,1,250.0,https://r.onliner.by/ak/apartments/355048,https://content.onliner.by/apartment_rentals/2582075/600x400/4bd796326ffa1b23ee2914bb0e58387c.jpeg,"Минск, улица Асаналиева, 5",53.851227,27.550293
91,onliner,355069,2018-10-19T14:00:50+0300,0,65.0,https://r.onliner.by/ak/apartments/355069,https://content.onliner.by/apartment_rentals/1775932/600x400/ebb07e8bdb25ccb880e8f431b4808d41.jpeg,"Минск, Восточная улица, 28 к1",53.929287,27.591728
92,onliner,355070,2018-10-19T14:03:50+0300,0,220.0,https://r.onliner.by/ak/apartments/355070,https://content.onliner.by/apartment_rentals/1608827/600x400/2280bcf5c35f990bd9f0d9a3cc80237f.jpeg,"Минск, улица Воронянского, 4",53.877861,27.539356
93,onliner,355074,2018-10-19T14:23:39+0300,1,200.0,https://r.onliner.by/ak/apartments/355074,https://content.onliner.by/apartment_rentals/216163/600x400/b3a38368a1f6497a5854a8c0bf745e55.jpeg,"Минск, улица Михаила Пташука",53.835503,27.593212
94,onliner,355077,2018-10-19T15:04:04+0300,0,250.0,https://r.onliner.by/ak/apartments/355077,https://content.onliner.by/apartment_rentals/1608827/600x400/6ed5617aaad1625870dee1e7dea3fef1.jpeg,"Минск, Краснослободская улица, 3",53.841534,27.635746
95,onliner,355096,2018-10-19T16:38:28+0300,1,190.0,https://r.onliner.by/ak/apartments/355096,https://content.onliner.by/apartment_rentals/2582234/600x400/7a6928b5f4bf77d8f417fb22f3967342.jpeg,"Минск, Планёрная улица",53.886738,27.598171
96,onliner,355108,2018-10-19T17:08:58+0300,1,180.0,https://r.onliner.by/ak/apartments/355108,https://content.onliner.by/apartment_rentals/918726/600x400/2dda72248a931ac8dc7b46ce74d59609.jpeg,"Минск, переулок Клумова, 23",53.885155,27.601669
97,onliner,355129,2018-10-19T17:58:40+0300,1,170.0,https://r.onliner.by/ak/apartments/355129,https://content.onliner.by/apartment_rentals/2447507/600x400/c5b980f6fc4efbc5107e2be4e123e91c.jpeg,"Минск, улица Щорса, 11",53.885666,27.514658
98,onliner,355134,2018-10-19T18:19:41+0300,1,190.0,https://r.onliner.by/ak/apartments/355134,https://content.onliner.by/apartment_rentals/2582310/600x400/8aa87be72ea1e5549b3538b0f968c916.jpeg,"Минск, улица Карла Маркса, 24",53.898674,27.559547
99,onliner,355144,2018-10-19T18:35:19+0300,1,220.0,https://r.onliner.by/ak/apartments/355144,https://content.onliner.by/apartment_rentals/2582049/600x400/f82d9c65c93ec81b043803c8a1a07985.jpeg,"Минск, Каменногорская улица",53.919109,27.416632
100,onliner,355198,2018-10-19T23:21:53+0300,1,180.0,https://r.onliner.by/ak/apartments/355198,https://content.onliner.by/apartment_rentals/2582477/600x400/8aa87be72ea1e5549b3538b0f968c916.jpeg,"Минск, улица Кирилла и Мефодия",53.904339,27.556458
101,onliner,355201,2018-10-20T01:48:35+0300,1,240.0,https://r.onliner.by/ak/apartments/355201,https://content.onliner.by/apartment_rentals/2582477/600x400/51ef0375cbb15fb7e75bdef7158c12f8.jpeg,"Минск, улица Асаналиева, 5",53.851227,27.550293
102,onliner,353335,2018-10-12T16:07:50+0300,1,180.0,https://r.onliner.by/ak/apartments/353335,https://content.onliner.by/apartment_rentals/641093/600x400/6ce67390ea4ef4c5d3ebe4c6a373645b.jpeg,"Минск, улица Болеслава Берута, 6 к1",53.9076,27.500559
103,onliner,355203,2018-10-20T09:53:51+0300,1,213.07,https://r.onliner.by/ak/apartments/355203,https://content.onliner.by/apartment_rentals/14407/600x400/e560c26e18109ad432dec020d9bd1222.jpeg,"Минск, улица Ольшевского, 71",53.923416,27.482111
104,onliner,355212,2018-10-20T10:32:39+0300,1,200.0,https://r.onliner.by/ak/apartments/355212,https://content.onliner.by/apartment_rentals/2581431/600x400/e3ef3077ed0903f02d7f48f7f01e33ec.jpeg,"Минск, улица Чкалова",53.881832,27.536171
105,onliner,355211,2018-10-20T10:29:47+0300,1,200.0,https://r.onliner.by/ak/apartments/355211,https://content.onliner.by/apartment_rentals/2581431/600x400/eef1ad4a31efc114c45bc562cddc91f7.jpeg,"Минск, улица Калиновского",53.944092,27.636894
106,onliner,355213,2018-10-20T10:36:02+0300,1,200.0,https://r.onliner.by/ak/apartments/355213,https://content.onliner.by/apartment_rentals/2581431/600x400/15e077015b1e946249768297f895984a.jpeg,"Минск, улица Притыцкого",53.907883,27.472988
107,onliner,321243,2018-06-13T15:42:09+0300,1,250.0,https://r.onliner.by/ak/apartments/321243,https://content.onliner.by/apartment_rentals/1901284/600x400/d9575f1833794d66b7751e50423404d2.jpeg,"Минск, улица Космонавтов",53.853317,27.466324
